Date,Country/Region,day_of_week,Qtde Autorizados,Valor Autorizados,populacao,Confirmed,Deaths,C1,C2,C3,C4,C5,C6,C7,C8,preinflex,peak,postinflex,estagio,Qtde Autorizados_2019_mean,Valor Autorizados_2019_mean
04/11/2020,AL,5,542560.0,38219847.5,3337357,3,0,1,1,1,0,0,0,1,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/12/2020,AL,6,304092.0,17702887.3,3337357,0,0,1,1,1,0,0,0,1,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/13/2020,AL,0,483528.0,35623859.28,3337357,2,0,1,1,1,0,0,0,1,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/14/2020,AL,1,454906.0,36572049.11,3337357,22,1,1,1,1,0,0,0,1,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/15/2020,AL,2,450003.0,35927890.18,3337357,10,1,1,1,1,0,0,0,1,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/16/2020,AL,3,440501.0,35105081.89,3337357,7,0,1,1,1,0,0,0,1,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/17/2020,AL,4,511590.0,40277599.78,3337357,21,2,1,1,1,0,0,0,1,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/18/2020,AL,5,530624.0,39479513.5,3337357,22,0,1,1,1,0,0,0,1,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/19/2020,AL,6,276338.0,17943276.24,3337357,27,8,1,1,1,0,0,0,1,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/20/2020,AL,0,512767.0,38811769.57,3337357,12,3,1,1,1,0,0,0,1,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/21/2020,AL,1,357857.0,24963068.33,3337357,39,1,1,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/22/2020,AL,2,482559.0,38176218.16,3337357,33,1,1,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/23/2020,AL,3,475994.0,38558184.22,3337357,81,2,1,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/24/2020,AL,4,477410.0,39152114.36,3337357,89,5,1,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/25/2020,AL,5,536221.0,40405856.71,3337357,88,2,1,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/26/2020,AL,6,246413.0,16434994.01,3337357,53,3,1,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/27/2020,AL,0,494562.0,39810165.75,3337357,89,2,1,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/28/2020,AL,1,496312.0,41279555.17,3337357,134,2,1,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/29/2020,AL,2,508027.0,43689588.7,3337357,180,5,1,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
04/30/2020,AL,3,551839.0,53679914.91,3337357,87,6,1,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/01/2020,AL,4,365812.0,29101449.58,3337357,182,6,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/02/2020,AL,5,562949.0,48185382.82,3337357,146,5,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/03/2020,AL,6,289086.0,21819920.13,3337357,69,6,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/04/2020,AL,0,525794.0,46558837.14,3337357,97,8,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/05/2020,AL,1,517467.0,48085754.91,3337357,68,8,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/06/2020,AL,2,516817.0,46293690.23,3337357,97,9,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/07/2020,AL,3,521982.0,47024862.77,3337357,164,9,0,0,0,0,0,1,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/08/2020,AL,4,563565.0,51959139.31,3337357,166,10,0,0,0,0,0,1,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/09/2020,AL,5,602627.0,51697434.9,3337357,139,6,0,0,0,0,0,1,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/10/2020,AL,6,293670.0,20505867.59,3337357,86,12,0,0,0,0,0,1,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/11/2020,AL,0,483292.0,39050912.72,3337357,85,12,0,0,0,0,0,1,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/12/2020,AL,1,458972.0,38586109.97,3337357,237,12,0,0,0,0,0,1,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/13/2020,AL,2,446778.0,36552985.91,3337357,181,14,0,0,0,0,0,1,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/14/2020,AL,3,455788.0,38444025.39,3337357,211,13,0,0,0,0,0,1,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/15/2020,AL,4,500117.0,43054427.56,3337357,240,10,0,0,0,0,0,1,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/16/2020,AL,5,516057.0,39375680.35,3337357,381,12,0,0,0,0,0,1,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/17/2020,AL,6,260741.0,17848674.76,3337357,223,11,0,0,0,0,0,1,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/18/2020,AL,0,483046.0,37813206.1,3337357,215,11,0,0,0,0,0,1,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/19/2020,AL,1,472009.0,39444400.1,3337357,285,10,0,0,0,0,0,1,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/20/2020,AL,2,472926.0,39096413.45,3337357,121,20,0,0,0,0,0,1,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/21/2020,AL,3,463696.0,38392194.85,3337357,479,11,0,0,0,0,0,1,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/22/2020,AL,4,503556.0,41455303.92,3337357,386,18,0,0,0,0,0,1,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/23/2020,AL,5,511586.0,38847478.88,3337357,328,21,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/24/2020,AL,6,245592.0,16793252.46,3337357,584,15,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/25/2020,AL,0,508242.0,40081547.5,3337357,468,21,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/26/2020,AL,1,478005.0,39633252.89,3337357,376,17,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/27/2020,AL,2,502112.0,41858324.57,3337357,522,14,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/28/2020,AL,3,493539.0,42920249.77,3337357,475,17,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/29/2020,AL,4,528021.0,48881366.07,3337357,563,21,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/30/2020,AL,5,518840.0,48217206.85,3337357,605,18,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
05/31/2020,AL,6,272887.0,22265254.72,3337357,1065,19,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/01/2020,AL,0,549072.0,47646915.01,3337357,549,18,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/02/2020,AL,1,520887.0,45763417.82,3337357,722,21,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/03/2020,AL,2,516591.0,45481829.24,3337357,848,24,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/04/2020,AL,3,508584.0,45836464.34,3337357,690,25,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/05/2020,AL,4,567499.0,51552178.48,3337357,840,26,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/06/2020,AL,5,573906.0,50058111.38,3337357,881,25,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/07/2020,AL,6,287349.0,21850618.35,3337357,888,19,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/08/2020,AL,0,538892.0,47233205.07,3337357,0,0,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/09/2020,AL,1,492885.0,44235694.54,3337357,1487,39,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/10/2020,AL,2,530498.0,46042370.4,3337357,983,20,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/11/2020,AL,3,409290.0,34961538.25,3337357,1024,21,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/12/2020,AL,4,629863.0,53205929.4,3337357,831,20,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/13/2020,AL,5,480567.0,39016941.53,3337357,856,22,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/14/2020,AL,6,255458.0,18898991.7,3337357,1312,21,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/15/2020,AL,0,443416.0,37539391.21,3337357,763,24,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/16/2020,AL,1,498354.0,42130401.33,3337357,670,25,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/17/2020,AL,2,501783.0,42672610.1,3337357,1235,18,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/18/2020,AL,3,512196.0,44063140.69,3337357,766,20,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/19/2020,AL,4,358033.0,30010641.71,3337357,1273,17,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/20/2020,AL,5,657504.0,54096049.34,3337357,792,18,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/21/2020,AL,6,288863.0,20747519.7,3337357,959,18,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/22/2020,AL,0,541587.0,43817824.33,3337357,738,19,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/23/2020,AL,1,560482.0,44800246.32,3337357,853,17,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/24/2020,AL,2,375911.0,28728162.61,3337357,982,18,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/25/2020,AL,3,486870.0,43931279.75,3337357,835,20,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/26/2020,AL,4,579715.0,50595110.39,3337357,799,17,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/27/2020,AL,5,565760.0,47092989.27,3337357,657,18,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/28/2020,AL,6,294515.0,20982789.6,3337357,791,19,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/29/2020,AL,0,474924.0,41036102.11,3337357,805,20,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
06/30/2020,AL,1,579749.0,56749918.3,3337357,845,20,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/01/2020,AL,2,575045.0,51531931.45,3337357,857,20,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/02/2020,AL,3,544065.0,51059410.88,3337357,509,19,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/03/2020,AL,4,584606.0,54112272.48,3337357,1076,22,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/04/2020,AL,5,601209.0,54089947.56,3337357,851,21,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/05/2020,AL,6,277355.0,22459967.35,3337357,680,19,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/06/2020,AL,0,572247.0,51394726.55,3337357,634,19,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/07/2020,AL,1,558502.0,50175969.13,3337357,955,20,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/08/2020,AL,2,547163.0,49899831.32,3337357,798,21,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/09/2020,AL,3,516497.0,47644183.8,3337357,869,17,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/10/2020,AL,4,569723.0,51336451.62,3337357,768,16,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/11/2020,AL,5,580778.0,49961881.89,3337357,674,18,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/12/2020,AL,6,293350.0,22394531.36,3337357,697,17,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/13/2020,AL,0,530848.0,45956148.73,3337357,966,16,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/14/2020,AL,1,511557.0,44132108.29,3337357,709,17,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/15/2020,AL,2,516827.0,44336988.33,3337357,859,17,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/16/2020,AL,3,493894.0,44597346.6,3337357,870,17,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/17/2020,AL,4,530669.0,45585931.7,3337357,519,17,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/18/2020,AL,5,576703.0,46466744.39,3337357,330,16,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/19/2020,AL,6,267327.0,19478359.08,3337357,495,16,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/20/2020,AL,0,551452.0,47318737.97,3337357,229,16,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/21/2020,AL,1,549880.0,46810508.93,3337357,644,15,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/22/2020,AL,2,540369.0,46744327.29,3337357,729,15,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/23/2020,AL,3,557468.0,49054929.28,3337357,849,14,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/24/2020,AL,4,592214.0,52038790.65,3337357,1184,14,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/25/2020,AL,5,618452.0,50685463.73,3337357,1017,15,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/26/2020,AL,6,329457.0,24072681.55,3337357,646,14,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/27/2020,AL,0,577999.0,49956147.66,3337357,828,14,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/28/2020,AL,1,577959.0,50988710.44,3337357,938,13,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/29/2020,AL,2,559032.0,49610777.75,3337357,982,13,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/30/2020,AL,3,595122.0,55623248.32,3337357,855,14,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
07/31/2020,AL,4,652315.0,65972330.91,3337357,746,13,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
08/01/2020,AL,5,664192.0,59564313.01,3337357,1267,14,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
08/02/2020,AL,6,342927.0,28303937.28,3337357,1248,13,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
08/03/2020,AL,0,604431.0,54738933.29,3337357,538,13,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
08/04/2020,AL,1,583316.0,53828394.65,3337357,573,14,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
08/05/2020,AL,2,596337.0,54499580.06,3337357,843,12,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
08/06/2020,AL,3,615880.0,58866944.35,3337357,899,10,0,0,0,0,0,0,0,0,74.0,124.0,174.0,4.0,594993.6383561643,44476135.5701918
03/06/2020,BA,4,3614630.0,279848079.24,14873064,1,0,0,0,0,0,0,0,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/07/2020,BA,5,3714239.0,286234769.86,14873064,1,0,0,0,0,0,0,0,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/08/2020,BA,6,1860246.0,131681904.69,14873064,0,0,0,0,0,0,0,0,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/09/2020,BA,0,3419429.0,246648952.7,14873064,0,0,0,0,0,0,0,0,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/10/2020,BA,1,3143974.0,232983360.55,14873064,0,0,0,0,0,0,0,0,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/11/2020,BA,2,3301277.0,243471963.74,14873064,0,0,0,0,0,0,0,0,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/12/2020,BA,3,3242479.0,242407319.01,14873064,0,0,0,0,0,0,0,0,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/13/2020,BA,4,3553310.0,265360333.36,14873064,0,0,0,0,0,0,0,0,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/14/2020,BA,5,3441850.0,256900404.28,14873064,0,0,0,0,1,0,0,0,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/15/2020,BA,6,1847731.0,128765350.34,14873064,0,0,0,0,1,0,0,0,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/16/2020,BA,0,3364978.0,250864407.05,14873064,0,0,1,0,1,1,0,0,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/17/2020,BA,1,3319566.0,259441469.57,14873064,1,0,1,0,1,1,0,0,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/18/2020,BA,2,3239193.0,262552055.02,14873064,0,0,1,0,1,1,0,0,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/19/2020,BA,3,3169520.0,266053749.29,14873064,27,0,1,0,1,1,0,0,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/20/2020,BA,4,3215135.0,271211483.97,14873064,3,0,1,0,1,1,0,0,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/21/2020,BA,5,2728843.0,214785190.65,14873064,8,0,1,0,1,1,0,0,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/22/2020,BA,6,1141141.0,83075218.23,14873064,8,0,1,0,1,1,0,0,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/23/2020,BA,0,2225049.0,166031934.81,14873064,14,0,1,0,1,1,0,0,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/24/2020,BA,1,1951985.0,143463113.37,14873064,13,0,1,0,1,1,0,0,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/25/2020,BA,2,1930936.0,141290511.15,14873064,8,0,1,0,1,1,0,0,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/26/2020,BA,3,1958994.0,140755833.74,14873064,20,0,1,0,1,1,0,0,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/27/2020,BA,4,2172210.0,163004746.92,14873064,11,0,1,0,1,1,0,0,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/28/2020,BA,5,2202088.0,153246958.57,14873064,12,0,1,0,1,1,0,0,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/29/2020,BA,6,1068115.0,69906550.9,14873064,27,1,1,0,1,1,0,0,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/30/2020,BA,0,2234867.0,173109511.19,14873064,22,0,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
03/31/2020,BA,1,2493034.0,214947823.72,14873064,37,1,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/01/2020,BA,2,2371375.0,186485218.33,14873064,33,0,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/02/2020,BA,3,2313871.0,184448938.07,14873064,21,1,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/03/2020,BA,4,2523338.0,205494074.25,14873064,15,2,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/04/2020,BA,5,2546643.0,193828048.73,14873064,50,2,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/05/2020,BA,6,1195129.0,84503987.44,14873064,69,2,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/06/2020,BA,0,2250912.0,180256854.34,14873064,30,1,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/07/2020,BA,1,2486815.0,204794149.14,14873064,25,2,1,1,1,1,0,1,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/08/2020,BA,2,2601751.0,214803121.75,14873064,41,3,1,1,1,1,0,1,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/09/2020,BA,3,2903662.0,225688860.81,14873064,62,4,1,1,1,1,0,1,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/10/2020,BA,4,1113983.0,69210720.91,14873064,45,0,1,1,1,1,0,1,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/11/2020,BA,5,2481204.0,171118255.55,14873064,31,2,1,1,1,1,0,1,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/12/2020,BA,6,1189606.0,73645922.26,14873064,38,0,1,1,1,1,0,1,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/13/2020,BA,0,2187441.0,164097146.89,14873064,50,1,1,1,1,1,0,1,0,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/14/2020,BA,1,2289818.0,176580841.67,14873064,36,0,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/15/2020,BA,2,2299232.0,180332618.49,14873064,48,5,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/16/2020,BA,3,2363136.0,187985351.74,14873064,144,3,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/17/2020,BA,4,2501868.0,199147752.66,14873064,108,6,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/18/2020,BA,5,2477349.0,181157134.57,14873064,134,1,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/19/2020,BA,6,1134902.0,76355878.51,14873064,37,8,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/20/2020,BA,0,2444290.0,189459347.2,14873064,111,1,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/21/2020,BA,1,1361543.0,97960658.13,14873064,148,1,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/22/2020,BA,2,2544824.0,202032026.67,14873064,155,3,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/23/2020,BA,3,2268659.0,183276726.02,14873064,145,9,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/24/2020,BA,4,2575845.0,213120927.53,14873064,173,5,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/25/2020,BA,5,2572207.0,195475278.61,14873064,119,6,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/26/2020,BA,6,1128662.0,77857998.28,14873064,128,3,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/27/2020,BA,0,2428891.0,197052081.95,14873064,145,3,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/28/2020,BA,1,2496992.0,214331557.96,14873064,186,10,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/29/2020,BA,2,2570508.0,228392578.86,14873064,106,10,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
04/30/2020,BA,3,3051299.0,297984034.81,14873064,205,8,1,1,1,1,0,1,1,0,97.0,152.0,207.0,4.0,3040182.5342465756,227843397.22687688
