Data,UF,day_of_week,Qtde Autorizados,Valor Autorizados,populacao,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Qtde Autorizados_2019_mean,Valor Autorizados_2019_mean
2020-03-27,RR,4,127695,8506568.68,605761,10,2,0,0,156442.51232876713,10582692.172684941
2020-03-28,RR,5,118191,8149513.02,605761,12,2,0,0,156442.51232876713,10582692.172684941
2020-03-29,RR,6,79945,4373414.22,605761,16,4,0,0,156442.51232876713,10582692.172684941
2020-03-30,RR,0,134877,11111924.7,605761,16,0,0,0,156442.51232876713,10582692.172684941
2020-03-31,RR,1,130809,12482147.89,605761,16,0,0,0,156442.51232876713,10582692.172684941
2020-04-01,RR,2,164837,10805086.2,605761,22,6,0,0,156442.51232876713,10582692.172684941
2020-04-02,RR,3,161960,10200146.08,605761,26,4,0,0,156442.51232876713,10582692.172684941
2020-04-03,RR,4,138725,10274554.22,605761,30,4,0,0,156442.51232876713,10582692.172684941
2020-04-04,RR,5,130541,9160764.81,605761,37,7,1,1,156442.51232876713,10582692.172684941
2020-04-05,RR,6,85389,4884068.39,605761,42,5,1,0,156442.51232876713,10582692.172684941
2020-04-06,RR,0,128785,9961885.02,605761,42,0,1,0,156442.51232876713,10582692.172684941
2020-04-07,RR,1,149453,11443705.68,605761,42,0,1,0,156442.51232876713,10582692.172684941
2020-04-08,RR,2,139062,10067716.08,605761,49,7,1,0,156442.51232876713,10582692.172684941
2020-04-09,RR,3,144961,10506886.4,605761,52,3,1,0,156442.51232876713,10582692.172684941
2020-04-10,RR,4,96759,5447912.73,605761,63,11,3,2,156442.51232876713,10582692.172684941
2020-04-11,RR,5,134973,8991080.17,605761,75,12,3,0,156442.51232876713,10582692.172684941
2020-04-12,RR,6,93752,4421006.71,605761,79,4,3,0,156442.51232876713,10582692.172684941
2020-04-13,RR,0,131089,9322877.33,605761,83,4,3,0,156442.51232876713,10582692.172684941
2020-04-14,RR,1,137883,9252112.6,605761,113,30,3,0,156442.51232876713,10582692.172684941
2020-04-15,RR,2,134576,9395014.48,605761,114,1,3,0,156442.51232876713,10582692.172684941
2020-04-16,RR,3,138968,9079019.65,605761,142,28,3,0,156442.51232876713,10582692.172684941
2020-04-17,RR,4,151906,10283819.27,605761,164,22,3,0,156442.51232876713,10582692.172684941
2020-04-18,RR,5,137148,8782063.15,605761,201,37,3,0,156442.51232876713,10582692.172684941
2020-04-19,RR,6,93053,5552279.01,605761,222,21,3,0,156442.51232876713,10582692.172684941
2020-04-20,RR,0,126503,9352680.61,605761,244,22,3,0,156442.51232876713,10582692.172684941
2020-04-21,RR,1,114493,7067458.85,605761,247,3,3,0,156442.51232876713,10582692.172684941
2020-04-22,RR,2,138231,10246496.55,605761,280,33,3,0,156442.51232876713,10582692.172684941
2020-04-23,RR,3,151391,11125309.84,605761,297,17,3,0,156442.51232876713,10582692.172684941
2020-04-24,RR,4,149590,11888495.3,605761,304,7,3,0,156442.51232876713,10582692.172684941
2020-04-25,RR,5,139670,9952957.46,605761,345,41,3,0,156442.51232876713,10582692.172684941
2020-04-26,RR,6,92549,5235538.9,605761,401,56,4,1,156442.51232876713,10582692.172684941
2020-04-27,RR,0,138954,10921244.92,605761,407,6,4,0,156442.51232876713,10582692.172684941
2020-04-28,RR,1,142175,11400274.31,605761,425,18,6,2,156442.51232876713,10582692.172684941
2020-04-29,RR,2,147413,11105729.26,605761,452,27,6,0,156442.51232876713,10582692.172684941
2020-04-30,RR,3,156665,14403434.19,605761,519,67,7,1,156442.51232876713,10582692.172684941
2020-05-01,RR,4,133844,8682915.35,605761,602,83,8,1,156442.51232876713,10582692.172684941
2020-05-02,RR,5,136046,9974408.3,605761,668,66,9,1,156442.51232876713,10582692.172684941
2020-05-03,RR,6,89684,5128556.45,605761,740,72,11,2,156442.51232876713,10582692.172684941
2020-05-04,RR,0,157293,12191694.8,605761,806,66,11,0,156442.51232876713,10582692.172684941
2020-05-05,RR,1,155074,11709607.37,605761,869,63,11,0,156442.51232876713,10582692.172684941
2020-05-06,RR,2,151649,12527126.01,605761,932,63,13,2,156442.51232876713,10582692.172684941
2020-05-07,RR,3,153379,11407891.51,605761,1020,88,14,1,156442.51232876713,10582692.172684941
2020-05-08,RR,4,161746,12189729.68,605761,1124,104,16,2,156442.51232876713,10582692.172684941
2020-05-09,RR,5,165581,11892138.8,605761,1202,78,18,2,156442.51232876713,10582692.172684941
2020-05-10,RR,6,112031,5703141.45,605761,1290,88,21,3,156442.51232876713,10582692.172684941
2020-05-11,RR,0,141524,10650520.85,605761,1295,5,24,3,156442.51232876713,10582692.172684941
2020-05-12,RR,1,152434,11368780.57,605761,1328,33,27,3,156442.51232876713,10582692.172684941
2020-05-13,RR,2,137148,9260577.62,605761,1411,83,29,2,156442.51232876713,10582692.172684941
2020-05-14,RR,3,136130,9238653.79,605761,1500,89,37,8,156442.51232876713,10582692.172684941
2020-05-15,RR,4,162886,10445975.13,605761,1589,89,40,3,156442.51232876713,10582692.172684941
2020-05-16,RR,5,141855,9350125.85,605761,1706,117,49,9,156442.51232876713,10582692.172684941
2020-05-17,RR,6,94282,4943033.15,605761,1791,85,51,2,156442.51232876713,10582692.172684941
2020-05-18,RR,0,130807,9447270.91,605761,1876,85,60,9,156442.51232876713,10582692.172684941
2020-05-19,RR,1,133948,9219863.56,605761,1985,109,61,1,156442.51232876713,10582692.172684941
2020-05-20,RR,2,156317,10308188.9,605761,2067,82,64,3,156442.51232876713,10582692.172684941
2020-05-21,RR,3,130962,9562909.48,605761,2146,79,72,8,156442.51232876713,10582692.172684941
2020-05-22,RR,4,133011,10403052.96,605761,2306,160,81,9,156442.51232876713,10582692.172684941
2020-05-23,RR,5,132279,9165381.26,605761,2374,68,81,0,156442.51232876713,10582692.172684941
2020-05-24,RR,6,87681,4918738.71,605761,2439,65,84,3,156442.51232876713,10582692.172684941
2020-05-25,RR,0,141222,10272859.3,605761,2514,75,86,2,156442.51232876713,10582692.172684941
2020-05-26,RR,1,131592,9756830.96,605761,2583,69,102,16,156442.51232876713,10582692.172684941
2020-05-27,RR,2,128722,9773942.12,605761,2682,99,102,0,156442.51232876713,10582692.172684941
2020-05-28,RR,3,139787,11009362.69,605761,2959,277,102,0,156442.51232876713,10582692.172684941
2020-05-29,RR,4,135827,12781166.44,605761,3098,139,108,6,156442.51232876713,10582692.172684941
2020-05-30,RR,5,149674,13142806.52,605761,3299,201,110,2,156442.51232876713,10582692.172684941
2020-05-31,RR,6,103727,6909317.71,605761,3474,175,116,6,156442.51232876713,10582692.172684941
2020-06-01,RR,0,172228,13254290.22,605761,3692,218,116,0,156442.51232876713,10582692.172684941
2020-06-02,RR,1,159229,11860514.21,605761,3850,158,120,4,156442.51232876713,10582692.172684941
2020-06-03,RR,2,161581,12608982.71,605761,4143,293,124,4,156442.51232876713,10582692.172684941
2020-06-04,RR,3,150325,11592007.42,605761,4483,340,127,3,156442.51232876713,10582692.172684941
2020-06-05,RR,4,160709,11915747.92,605761,4831,348,139,12,156442.51232876713,10582692.172684941
2020-06-06,RR,5,146717,11167520.4,605761,5238,407,139,0,156442.51232876713,10582692.172684941
2020-06-07,RR,6,88513,5539584.24,605761,5529,291,142,3,156442.51232876713,10582692.172684941
2020-06-08,RR,0,146109,11430960.75,605761,5768,239,145,3,156442.51232876713,10582692.172684941
2020-06-09,RR,1,137592,10657382.97,605761,6056,288,168,23,156442.51232876713,10582692.172684941
2020-06-10,RR,2,152238,11567905.26,605761,6347,291,182,14,156442.51232876713,10582692.172684941
2020-06-11,RR,3,122071,8901275.55,605761,6594,247,188,6,156442.51232876713,10582692.172684941
2020-06-12,RR,4,156418,11908405.97,605761,6712,118,192,4,156442.51232876713,10582692.172684941
2020-06-13,RR,5,139223,9810294.25,605761,6842,130,197,5,156442.51232876713,10582692.172684941
2020-06-14,RR,6,90714,5157033.93,605761,6875,33,200,3,156442.51232876713,10582692.172684941
2020-06-15,RR,0,137190,10399005.18,605761,6881,6,203,3,156442.51232876713,10582692.172684941
2020-06-16,RR,1,144602,10242741.87,605761,6935,54,216,13,156442.51232876713,10582692.172684941
2020-06-17,RR,2,158862,10811890.08,605761,7150,215,224,8,156442.51232876713,10582692.172684941
2020-06-18,RR,3,133560,10317029.84,605761,7421,271,231,7,156442.51232876713,10582692.172684941
2020-06-19,RR,4,100978,7745469.46,605761,7650,229,239,8,156442.51232876713,10582692.172684941
2020-06-20,RR,5,166874,12340059.28,605761,8037,387,245,6,156442.51232876713,10582692.172684941
2020-06-21,RR,6,89643,5167647.35,605761,8120,83,251,6,156442.51232876713,10582692.172684941
2020-06-22,RR,0,144257,10810043.59,605761,8188,68,251,0,156442.51232876713,10582692.172684941
2020-06-23,RR,1,126694,9505566.36,605761,10340,2152,250,-1,156442.51232876713,10582692.172684941
2020-02-25,SE,1,186186,11809884.44,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-02-26,SE,2,447308,35451414.82,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-02-27,SE,3,498936,40733436.77,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-02-28,SE,4,557719,48296700.93,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-02-29,SE,5,531340,46387292.49,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-03-01,SE,6,299379,23416365.23,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-03-02,SE,0,530819,41983539.9,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-03-03,SE,1,487152,39042717.15,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-03-04,SE,2,484843,38513661.21,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-03-05,SE,3,490793,39036258.7,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-03-06,SE,4,536827,45124853.2,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-03-07,SE,5,566873,47225476.25,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-03-08,SE,6,275983,20216049.06,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-03-09,SE,0,513615,38779667.8,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-03-10,SE,1,454669,36407505.9,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-03-11,SE,2,488288,38938672.71,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-03-12,SE,3,467418,37711314.75,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-03-13,SE,4,508200,40781561.36,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-03-14,SE,5,511975,40795257.94,2298696,0,0,0,0,454189.65753424657,36099125.3052055
2020-03-15,SE,6,265186,18719306.23,2298696,1,1,0,0,454189.65753424657,36099125.3052055
2020-03-16,SE,0,499970,38271946.85,2298696,1,0,0,0,454189.65753424657,36099125.3052055
2020-03-17,SE,1,384522,31392452.09,2298696,4,3,0,0,454189.65753424657,36099125.3052055
2020-03-18,SE,2,472745,39718205.24,2298696,5,1,0,0,454189.65753424657,36099125.3052055
2020-03-19,SE,3,441787,37076933.15,2298696,6,1,0,0,454189.65753424657,36099125.3052055
2020-03-20,SE,4,458705,40859495.54,2298696,6,0,0,0,454189.65753424657,36099125.3052055
2020-03-21,SE,5,399860,33744125.11,2298696,10,4,0,0,454189.65753424657,36099125.3052055
2020-03-22,SE,6,162168,12126406.87,2298696,10,0,0,0,454189.65753424657,36099125.3052055
2020-03-23,SE,0,310457,24223943.8,2298696,10,0,0,0,454189.65753424657,36099125.3052055
2020-03-24,SE,1,287817,22422447.61,2298696,15,5,0,0,454189.65753424657,36099125.3052055
2020-03-25,SE,2,299780,23458097.51,2298696,16,1,0,0,454189.65753424657,36099125.3052055
2020-03-26,SE,3,273789,22892655.24,2298696,16,0,0,0,454189.65753424657,36099125.3052055
2020-03-27,SE,4,324873,27322574.5,2298696,16,0,0,0,454189.65753424657,36099125.3052055
2020-03-28,SE,5,323967,24996866.14,2298696,16,0,0,0,454189.65753424657,36099125.3052055
2020-03-29,SE,6,130744,9158620.31,2298696,16,0,0,0,454189.65753424657,36099125.3052055
2020-03-30,SE,0,340826,28544770.38,2298696,16,0,0,0,454189.65753424657,36099125.3052055
2020-03-31,SE,1,349784,32839327.07,2298696,19,3,0,0,454189.65753424657,36099125.3052055
2020-04-01,SE,2,337331,29686032.15,2298696,20,1,0,0,454189.65753424657,36099125.3052055
2020-04-02,SE,3,330930,29354271.73,2298696,23,3,2,2,454189.65753424657,36099125.3052055
2020-04-03,SE,4,356082,31860913.4,2298696,25,2,2,0,454189.65753424657,36099125.3052055
2020-04-04,SE,5,368757,30886324.52,2298696,27,2,2,0,454189.65753424657,36099125.3052055
2020-04-05,SE,6,167391,12743305.47,2298696,32,5,3,1,454189.65753424657,36099125.3052055
2020-04-06,SE,0,363403,31585257.96,2298696,32,0,4,1,454189.65753424657,36099125.3052055
2020-04-07,SE,1,365156,33246708.62,2298696,36,4,4,0,454189.65753424657,36099125.3052055
2020-04-08,SE,2,376330,33644619.32,2298696,36,0,4,0,454189.65753424657,36099125.3052055
2020-04-09,SE,3,418904,35143649.02,2298696,39,3,4,0,454189.65753424657,36099125.3052055
2020-04-10,SE,4,95510,6252459.53,2298696,42,3,4,0,454189.65753424657,36099125.3052055
2020-04-11,SE,5,420401,32475595.89,2298696,42,0,4,0,454189.65753424657,36099125.3052055
2020-04-12,SE,6,183956,12122479.78,2298696,44,2,4,0,454189.65753424657,36099125.3052055
2020-04-13,SE,0,341616,27667693.41,2298696,44,0,4,0,454189.65753424657,36099125.3052055
2020-04-14,SE,1,325307,26801486.65,2298696,45,1,4,0,454189.65753424657,36099125.3052055
2020-04-15,SE,2,328609,27975886.96,2298696,46,1,4,0,454189.65753424657,36099125.3052055
2020-04-16,SE,3,332917,28292059.44,2298696,48,2,4,0,454189.65753424657,36099125.3052055
2020-04-17,SE,4,356752,30759214.59,2298696,53,5,4,0,454189.65753424657,36099125.3052055
2020-04-18,SE,5,360605,29005075.86,2298696,71,18,5,1,454189.65753424657,36099125.3052055
2020-04-19,SE,6,165257,11531502.83,2298696,83,12,5,0,454189.65753424657,36099125.3052055
2020-04-20,SE,0,375110,31618748.21,2298696,86,3,5,0,454189.65753424657,36099125.3052055
2020-04-21,SE,1,202098,15473617.12,2298696,92,6,5,0,454189.65753424657,36099125.3052055
2020-04-22,SE,2,371364,32185727.0,2298696,117,25,7,2,454189.65753424657,36099125.3052055
2020-04-23,SE,3,307020,27260612.25,2298696,124,7,8,1,454189.65753424657,36099125.3052055
2020-04-24,SE,4,369083,33353764.14,2298696,144,20,8,0,454189.65753424657,36099125.3052055
2020-04-25,SE,5,388252,31484969.74,2298696,153,9,9,1,454189.65753424657,36099125.3052055
2020-04-26,SE,6,174438,13025227.28,2298696,159,6,9,0,454189.65753424657,36099125.3052055
2020-04-27,SE,0,364888,32567580.19,2298696,197,38,10,1,454189.65753424657,36099125.3052055
2020-04-28,SE,1,365202,33914520.86,2298696,280,83,11,1,454189.65753424657,36099125.3052055
2020-04-29,SE,2,372809,34416760.1,2298696,337,57,12,1,454189.65753424657,36099125.3052055
2020-04-30,SE,3,437918,46092672.35,2298696,447,110,12,0,454189.65753424657,36099125.3052055
2020-05-01,SE,4,204016,17719764.54,2298696,517,70,14,2,454189.65753424657,36099125.3052055
2020-05-02,SE,5,416529,38942699.15,2298696,601,84,14,0,454189.65753424657,36099125.3052055
2020-05-03,SE,6,177928,14445214.72,2298696,730,129,14,0,454189.65753424657,36099125.3052055
2020-05-04,SE,0,379710,35319039.52,2298696,772,42,17,3,454189.65753424657,36099125.3052055
2020-05-05,SE,1,378083,37411913.81,2298696,898,126,21,4,454189.65753424657,36099125.3052055
2020-05-06,SE,2,376398,37544353.6,2298696,998,100,23,2,454189.65753424657,36099125.3052055
2020-05-07,SE,3,360932,36860231.05,2298696,1214,216,25,2,454189.65753424657,36099125.3052055
2020-05-08,SE,4,415294,42355661.1,2298696,1438,224,28,3,454189.65753424657,36099125.3052055
2020-05-09,SE,5,407234,39283379.24,2298696,1588,150,33,5,454189.65753424657,36099125.3052055
2020-05-10,SE,6,190076,15981571.87,2298696,1771,183,34,1,454189.65753424657,36099125.3052055
2020-05-11,SE,0,371394,33992106.32,2298696,1800,29,37,3,454189.65753424657,36099125.3052055
2020-05-12,SE,1,333691,31385936.69,2298696,2032,232,37,0,454189.65753424657,36099125.3052055
2020-05-13,SE,2,332034,30714262.84,2298696,2268,236,42,5,454189.65753424657,36099125.3052055
2020-05-14,SE,3,341539,32146542.81,2298696,2494,226,47,5,454189.65753424657,36099125.3052055
2020-05-15,SE,4,375849,35252295.28,2298696,2868,374,50,3,454189.65753424657,36099125.3052055
2020-05-16,SE,5,376226,31430202.54,2298696,3135,267,53,3,454189.65753424657,36099125.3052055
2020-05-17,SE,6,169753,12538095.0,2298696,3343,208,57,4,454189.65753424657,36099125.3052055
2020-05-18,SE,0,348608,29567692.44,2298696,3566,223,59,2,454189.65753424657,36099125.3052055
2020-05-19,SE,1,301369,27324241.63,2298696,3967,401,63,4,454189.65753424657,36099125.3052055
2020-05-20,SE,2,318039,28083729.64,2298696,4277,310,69,6,454189.65753424657,36099125.3052055
2020-05-21,SE,3,364404,33570675.25,2298696,4734,457,76,7,454189.65753424657,36099125.3052055
2020-05-22,SE,4,250873,22465918.04,2298696,4922,188,82,6,454189.65753424657,36099125.3052055
2020-05-23,SE,5,389168,33274104.16,2298696,5131,209,86,4,454189.65753424657,36099125.3052055
2020-05-24,SE,6,169188,12905718.16,2298696,5314,183,93,7,454189.65753424657,36099125.3052055
2020-05-25,SE,0,306338,25553946.56,2298696,5448,134,103,10,454189.65753424657,36099125.3052055
2020-05-26,SE,1,372962,35523429.7,2298696,5735,287,116,13,454189.65753424657,36099125.3052055
2020-05-27,SE,2,371777,35472610.73,2298696,5912,177,127,11,454189.65753424657,36099125.3052055
2020-05-28,SE,3,344907,33675134.04,2298696,6156,244,135,8,454189.65753424657,36099125.3052055
2020-05-29,SE,4,409140,42861265.77,2298696,6462,306,142,7,454189.65753424657,36099125.3052055
2020-05-30,SE,5,429217,42219244.22,2298696,6805,343,149,7,454189.65753424657,36099125.3052055
2020-05-31,SE,6,178993,15421226.89,2298696,6999,194,158,9,454189.65753424657,36099125.3052055
2020-06-01,SE,0,378588,36592941.07,2298696,7233,234,166,8,454189.65753424657,36099125.3052055
2020-06-02,SE,1,380596,36668973.47,2298696,7555,322,172,6,454189.65753424657,36099125.3052055
2020-06-03,SE,2,378012,36004519.58,2298696,7989,434,180,8,454189.65753424657,36099125.3052055
2020-06-04,SE,3,369898,35758560.7,2298696,8200,211,186,6,454189.65753424657,36099125.3052055
2020-06-05,SE,4,413114,40856619.82,2298696,8577,377,198,12,454189.65753424657,36099125.3052055
2020-06-06,SE,5,417642,38505557.78,2298696,8972,395,208,10,454189.65753424657,36099125.3052055
2020-06-07,SE,6,182358,14760458.76,2298696,9290,318,217,9,454189.65753424657,36099125.3052055
2020-06-08,SE,0,392140,36502661.8,2298696,9727,437,234,17,454189.65753424657,36099125.3052055
2020-06-09,SE,1,379383,35792015.93,2298696,10126,399,252,18,454189.65753424657,36099125.3052055
2020-06-10,SE,2,396687,37862368.34,2298696,10615,489,264,12,454189.65753424657,36099125.3052055
2020-06-11,SE,3,236779,20724580.36,2298696,11056,441,283,19,454189.65753424657,36099125.3052055
2020-06-12,SE,4,451214,42129522.3,2298696,11534,478,305,22,454189.65753424657,36099125.3052055
2020-06-13,SE,5,345385,29827402.95,2298696,12866,1332,316,11,454189.65753424657,36099125.3052055
2020-06-14,SE,6,180934,14116538.51,2298696,13968,1102,330,14,454189.65753424657,36099125.3052055
2020-06-15,SE,0,375887,33383778.11,2298696,15675,1707,352,22,454189.65753424657,36099125.3052055
2020-06-16,SE,1,360994,33057373.61,2298696,16310,635,364,12,454189.65753424657,36099125.3052055
2020-06-17,SE,2,368461,34260388.19,2298696,16807,497,383,19,454189.65753424657,36099125.3052055
2020-06-18,SE,3,360837,33561892.03,2298696,17338,531,400,17,454189.65753424657,36099125.3052055
2020-06-19,SE,4,268239,24069024.18,2298696,17808,470,426,26,454189.65753424657,36099125.3052055
2020-06-20,SE,5,472059,42220198.25,2298696,18449,641,448,22,454189.65753424657,36099125.3052055
2020-06-21,SE,6,195004,16049875.88,2298696,18985,536,462,14,454189.65753424657,36099125.3052055
2020-06-22,SE,0,397787,36260936.56,2298696,19384,399,491,29,454189.65753424657,36099125.3052055
2020-06-23,SE,1,398286,34280736.75,2298696,19883,499,511,20,454189.65753424657,36099125.3052055
2020-02-25,RN,1,576137,34253222.14,3506853,0,0,0,0,888821.7890410959,66435258.229452096
2020-02-26,RN,2,874299,60007572.71,3506853,0,0,0,0,888821.7890410959,66435258.229452096
2020-02-27,RN,3,984075,74960310.06,3506853,0,0,0,0,888821.7890410959,66435258.229452096
2020-02-28,RN,4,1042812,85936094.88,3506853,0,0,0,0,888821.7890410959,66435258.229452096
2020-02-29,RN,5,1089451,95875609.61,3506853,0,0,0,0,888821.7890410959,66435258.229452096
2020-03-01,RN,6,576212,40216833.3,3506853,0,0,0,0,888821.7890410959,66435258.229452096
2020-03-02,RN,0,1004335,74059813.61,3506853,0,0,0,0,888821.7890410959,66435258.229452096
2020-03-03,RN,1,972657,72502452.31,3506853,0,0,0,0,888821.7890410959,66435258.229452096
2020-03-04,RN,2,956987,71763671.58,3506853,0,0,0,0,888821.7890410959,66435258.229452096
2020-03-05,RN,3,1010355,75770378.23,3506853,0,0,0,0,888821.7890410959,66435258.229452096
2020-03-06,RN,4,1075289,84981446.46,3506853,0,0,0,0,888821.7890410959,66435258.229452096
2020-03-07,RN,5,1129798,91284199.8,3506853,0,0,0,0,888821.7890410959,66435258.229452096
2020-03-08,RN,6,637266,43546334.01,3506853,0,0,0,0,888821.7890410959,66435258.229452096
2020-03-09,RN,0,1001206,70543611.99,3506853,0,0,0,0,888821.7890410959,66435258.229452096
2020-03-10,RN,1,906841,65867497.38,3506853,0,0,0,0,888821.7890410959,66435258.229452096
2020-03-11,RN,2,944259,68426853.35,3506853,0,0,0,0,888821.7890410959,66435258.229452096
2020-03-12,RN,3,873306,63049609.25,3506853,0,0,0,0,888821.7890410959,66435258.229452096
2020-03-13,RN,4,972705,72890755.63,3506853,1,1,0,0,888821.7890410959,66435258.229452096
2020-03-14,RN,5,1012198,77346205.02,3506853,1,0,0,0,888821.7890410959,66435258.229452096
2020-03-15,RN,6,598198,39351587.89,3506853,1,0,0,0,888821.7890410959,66435258.229452096
2020-03-16,RN,0,964628,67400784.81,3506853,1,0,0,0,888821.7890410959,66435258.229452096
2020-03-17,RN,1,950931,70095279.0,3506853,1,0,0,0,888821.7890410959,66435258.229452096
2020-03-18,RN,2,920715,69695856.16,3506853,1,0,0,0,888821.7890410959,66435258.229452096
2020-03-19,RN,3,900570,68172425.21,3506853,1,0,0,0,888821.7890410959,66435258.229452096
2020-03-20,RN,4,933402,75997579.23,3506853,1,0,0,0,888821.7890410959,66435258.229452096
2020-03-21,RN,5,865464,70795453.5,3506853,6,5,0,0,888821.7890410959,66435258.229452096
2020-03-22,RN,6,383638,25941742.47,3506853,9,3,0,0,888821.7890410959,66435258.229452096
2020-03-23,RN,0,680140,50539469.61,3506853,13,4,0,0,888821.7890410959,66435258.229452096
2020-03-24,RN,1,609465,44365500.74,3506853,13,0,0,0,888821.7890410959,66435258.229452096
2020-03-25,RN,2,621024,45528530.62,3506853,14,1,0,0,888821.7890410959,66435258.229452096
2020-03-26,RN,3,654220,48576940.14,3506853,19,5,0,0,888821.7890410959,66435258.229452096
2020-03-27,RN,4,695933,54160931.23,3506853,28,9,0,0,888821.7890410959,66435258.229452096
2020-03-28,RN,5,724051,53652686.18,3506853,45,17,0,0,888821.7890410959,66435258.229452096
2020-03-29,RN,6,377578,23815788.42,3506853,68,23,1,1,888821.7890410959,66435258.229452096
2020-03-30,RN,0,681338,53216019.74,3506853,77,9,1,0,888821.7890410959,66435258.229452096
2020-03-31,RN,1,706342,62167637.89,3506853,82,5,1,0,888821.7890410959,66435258.229452096
2020-04-01,RN,2,694117,56878826.76,3506853,92,10,2,1,888821.7890410959,66435258.229452096
2020-04-02,RN,3,712825,58163236.88,3506853,105,13,2,0,888821.7890410959,66435258.229452096
2020-04-03,RN,4,737078,63560724.53,3506853,176,71,4,2,888821.7890410959,66435258.229452096
2020-04-04,RN,5,758565,61949952.03,3506853,212,36,5,1,888821.7890410959,66435258.229452096
2020-04-05,RN,6,372430,25284553.73,3506853,242,30,7,2,888821.7890410959,66435258.229452096
2020-04-06,RN,0,707619,57113330.45,3506853,246,4,7,0,888821.7890410959,66435258.229452096
2020-04-07,RN,1,727964,60448568.35,3506853,254,8,8,1,888821.7890410959,66435258.229452096
2020-04-08,RN,2,766364,63518342.92,3506853,261,7,11,3,888821.7890410959,66435258.229452096
2020-04-09,RN,3,850712,68037061.14,3506853,261,0,11,0,888821.7890410959,66435258.229452096
2020-04-10,RN,4,411965,26697171.01,3506853,263,2,11,0,888821.7890410959,66435258.229452096
2020-04-11,RN,5,805432,58955369.81,3506853,289,26,13,2,888821.7890410959,66435258.229452096
2020-04-12,RN,6,368300,20913651.14,3506853,302,13,15,2,888821.7890410959,66435258.229452096
2020-04-13,RN,0,695747,52710708.3,3506853,339,37,17,2,888821.7890410959,66435258.229452096
2020-04-14,RN,1,668894,51629484.81,3506853,376,37,18,1,888821.7890410959,66435258.229452096
2020-04-15,RN,2,638259,51673263.81,3506853,399,23,19,1,888821.7890410959,66435258.229452096
2020-04-16,RN,3,694850,56381928.72,3506853,400,1,20,1,888821.7890410959,66435258.229452096
2020-04-17,RN,4,755942,61765090.58,3506853,463,63,23,3,888821.7890410959,66435258.229452096
2020-04-18,RN,5,785557,60655403.13,3506853,516,53,24,1,888821.7890410959,66435258.229452096
2020-04-19,RN,6,349145,20944077.67,3506853,531,15,25,1,888821.7890410959,66435258.229452096
2020-04-20,RN,0,747848,59994277.43,3506853,595,64,27,2,888821.7890410959,66435258.229452096
2020-04-21,RN,1,391706,26286287.34,3506853,608,13,28,1,888821.7890410959,66435258.229452096
2020-04-22,RN,2,754284,59984668.1,3506853,646,38,29,1,888821.7890410959,66435258.229452096
2020-04-23,RN,3,722296,58683338.95,3506853,708,62,34,5,888821.7890410959,66435258.229452096
2020-04-24,RN,4,760013,64757166.8,3506853,754,46,38,4,888821.7890410959,66435258.229452096
2020-04-25,RN,5,792799,62838537.4,3506853,781,27,40,2,888821.7890410959,66435258.229452096
2020-04-26,RN,6,376973,24130891.76,3506853,825,44,44,4,888821.7890410959,66435258.229452096
2020-04-27,RN,0,721387,59100164.98,3506853,832,7,45,1,888821.7890410959,66435258.229452096
2020-04-28,RN,1,723904,63311937.08,3506853,857,25,48,3,888821.7890410959,66435258.229452096
2020-04-29,RN,2,768385,68559826.27,3506853,1086,229,53,5,888821.7890410959,66435258.229452096
2020-04-30,RN,3,918129,93878320.37,3506853,1177,91,56,3,888821.7890410959,66435258.229452096
2020-05-01,RN,4,266813,16759578.93,3506853,1297,120,56,0,888821.7890410959,66435258.229452096
2020-05-02,RN,5,886683,84963724.08,3506853,1366,69,59,3,888821.7890410959,66435258.229452096
2020-05-03,RN,6,398649,28896692.47,3506853,1392,26,61,2,888821.7890410959,66435258.229452096
2020-05-04,RN,0,717019,63896012.71,3506853,1421,29,62,1,888821.7890410959,66435258.229452096
2020-05-05,RN,1,763026,69261031.43,3506853,1536,115,68,6,888821.7890410959,66435258.229452096
2020-05-06,RN,2,792254,71915683.54,3506853,1574,38,72,4,888821.7890410959,66435258.229452096
2020-05-07,RN,3,796305,74123599.88,3506853,1739,165,76,4,888821.7890410959,66435258.229452096
2020-05-08,RN,4,847650,80857533.11,3506853,1821,82,81,5,888821.7890410959,66435258.229452096
